1738681202,267
1738681205,265
1738681208,282
1738681211,300
1738681211,None
1738681217,308
1738681220,312
1738681224,313
1738681226,310
1738681229,315
1738681232,308
1738681235,306
1738681238,306
1738681242,306
1738681245,301
1738681248,307
1738681251,301
1738681254,298
1738681257,304
1738681257,None
1738681263,295
1738681266,296
1738681269,308
1738681272,310
1738681275,296
1738681275,None
1738681281,302
1738681285,281
1738681285,None
1738681290,255
1738681293,265
1738681296,271
1738681299,263
1738681302,252
1738681305,262
1738681308,271
1738681312,269
1738681315,275
1738681318,310
1738681321,330
1738681324,326
1738681327,337
1738681330,323
1738681333,335
1738681337,324
1738681340,328
1738681342,344
1738681345,1013
1738681349,991
1738681352,981
1738681354,983
1738681358,980
1738681361,986
1738681364,974
1738681366,951
1738681370,939
1738681373,940
1738681376,929
1738681379,925
1738681382,930
1738681385,928
1738681388,932
1738681391,1191
1738681394,1187
1738681397,1171
1738681400,1186
1738681403,1049
1738681406,904
1738681409,913
1738681413,905
1738681415,906
1738681419,904
1738681422,906
1738681424,895
1738681428,907
1738681431,894
1738681434,899
1738681437,899
1738681440,884
1738681443,877
1738681446,880
1738681450,881
1738681452,875
1738681455,871
1738681458,879
1738681461,874
1738681465,866
1738681468,873
1738681470,872
1738681473,875
1738681477,872
1738681477,None
1738681477,None
1738681486,860
1738681489,873
1738681492,867
1738681495,859
1738681498,856
1738681501,865
1738681504,860
1738681507,858
1738681510,862
1738681513,866
1738681517,855
1738681519,857
1738681522,861
1738681525,861
1738681529,857
1738681531,865
1738681534,864
1738681537,858
1738681540,864
1738681544,869
1738681547,861
1738681550,1001
1738681553,1119
1738681556,1110
1738681559,1113
1738681559,None
1738681565,852
1738681568,857
1738681571,860
1738681574,860
1738681577,858
1738681580,861
1738681583,849
1738681586,863
1738681589,855
1738681592,863
1738681592,None
1738681598,858
1738681601,855
1738681605,856
1738681608,862
1738681611,860
1738681614,855
1738681616,851
1738681620,835
1738681623,850
1738681626,842
1738681629,842
1738681632,847
1738681635,847
1738681638,843
1738681641,409
1738681644,269
1738681647,262
1738681650,269
1738681653,257
1738681656,268
1738681660,263
1738681662,271
1738681666,266
1738681669,266
1738681672,264
1738681676,260
1738681678,272
1738681681,267
1738681684,261
1738681687,271
1738681690,265
1738681693,268
1738681696,268
1738681699,266
1738681702,269
1738681705,268
1738681708,265
1738681711,271
1738681714,264
1738681717,273
1738681721,261
1738681723,270
1738681727,263
1738681730,271
1738681733,267
1738681736,266
1738681739,265
1738681742,263
1738681745,272
1738681748,507
1738681751,526
1738681754,522
1738681757,519
1738681760,430
1738681763,338
1738681766,354
1738681769,353
1738681773,357
1738681775,360
1738681779,352
1738681782,351
1738681784,360
1738681788,351
1738681791,349
1738681794,361
1738681794,None
1738681800,358
1738681803,360
1738681806,362
1738681809,356
1738681812,353
1738681815,365
1738681818,353
1738681821,348
1738681824,360
1738681827,350
1738681831,348
1738681833,351
1738681837,352
1738681840,344
1738681842,349
1738681846,351
1738681849,347
1738681852,346
1738681855,345
1738681855,None
1738681861,348
1738681861,None
1738681868,346
1738681870,345
1738681873,343
