1738940400,290
1738940404,428
1738940407,407
1738940410,403
1738940413,340
1738940416,268
1738940419,269
1738940422,263
1738940425,266
1738940428,268
1738940431,265
1738940434,262
1738940437,260
1738940440,409
1738940444,420
1738940446,413
1738940449,413
1738940452,286
1738940455,267
1738940459,261
1738940461,254
1738940461,None
1738940468,295
1738940471,410
1738940474,413
1738940477,335
1738940480,335
1738940483,400
1738940486,271
1738940490,266
1738940490,None
1738940495,266
1738940495,None
1738940501,263
1738940504,274
1738940508,365
1738940510,429
1738940514,430
1738940517,412
1738940520,347
1738940523,283
1738940526,278
1738940529,283
1738940532,286
1738940535,272
1738940538,365
1738940542,431
1738940544,422
1738940547,418
1738940547,None
1738940553,345
1738940557,287
1738940560,269
1738940562,271
1738940566,267
1738940568,275
1738940572,265
1738940575,266
1738940578,272
1738940581,354
1738940584,413
1738940587,411
1738940590,415
1738940593,403
1738940596,299
1738940599,263
1738940602,268
1738940602,None
1738940608,266
1738940611,263
1738940615,295
1738940617,418
1738940617,None
1738940623,403
1738940627,400
1738940630,283
1738940632,266
1738940635,265
1738940638,264
1738940642,275
1738940645,260
1738940648,262
1738940651,273
1738940651,None
1738940656,416
1738940660,406
1738940663,282
1738940666,345
1738940669,576
1738940672,583
1738940675,526
1738940678,504
1738940678,None
1738940684,403
1738940687,408
1738940690,373
1738940694,255
1738940696,253
1738940700,269
1738940702,267
1738940705,262
1738940709,261
1738940712,258
1738940715,262
1738940718,261
1738940721,349
1738940724,405
1738940727,408
1738940730,414
1738940733,398
1738940736,333
1738940739,265
1738940742,264
1738940745,263
1738940748,268
1738940751,256
1738940754,260
1738940757,271
1738940760,406
1738940763,425
1738940763,None
1738940770,332
1738940773,254
1738940776,261
1738940779,334
1738940782,564
1738940785,584
1738940788,508
1738940791,517
1738940794,568
1738940797,397
1738940800,283
1738940804,258
1738940807,384
1738940809,399
1738940813,260
1738940816,256
1738940819,254
1738940819,None
1738940825,258
1738940828,256
1738940831,389
1738940834,404
1738940834,None
1738940840,396
1738940843,384
1738940847,260
1738940849,253
1738940852,257
1738940855,260
1738940858,263
1738940861,262
1738940865,307
1738940867,308
1738940870,310
1738940874,391
1738940876,465
1738940880,453
1738940882,445
1738940886,429
1738940888,332
1738940892,306
1738940895,303
1738940898,307
1738940901,335
1738940904,444
1738940906,529
1738940910,588
1738940913,509
1738940916,435
1738940919,435
1738940922,544
1738940925,527
1738940928,408
1738940928,None
1738940934,484
1738940937,524
1738940940,395
1738940943,396
1738940946,532
1738940946,None
1738940952,401
1738940955,396
1738940959,525
1738940962,394
1738940965,329
1738940967,254
1738940971,250
1738940973,251
1738940976,254
1738940980,335
1738940983,409
1738940986,396
1738940989,405
1738940992,401
1738940995,279
1738940998,252
1738941001,251
1738941001,None
1738941007,265
1738941010,268
1738941014,266
1738941016,265
1738941019,265
1738941022,302
1738941026,448
1738941028,614
1738941028,None
1738941035,464
1738941038,541
1738941041,580
1738941044,373
1738941044,None
1738941050,285
1738941053,356
1738941056,346
1738941059,319
1738941062,204
1738941065,207
1738941068,204
1738941071,206
1738941075,205
1738941077,205
1738941080,211
1738941084,292
1738941086,364
1738941089,355
1738941092,347
1738941095,347
1738941099,322
1738941101,209
1738941104,221
1738941108,216
1738941111,212
1738941114,211
1738941117,207
1738941119,209
1738941122,213
1738941126,209
1738941129,290
1738941132,359
1738941135,354
1738941138,351
1738941141,345
1738941144,235
1738941147,206
1738941150,214
1738941153,210
1738941156,210
1738941159,288
1738941162,360
1738941165,315
1738941168,329
1738941171,354
1738941175,280
1738941177,213
1738941177,None
1738941183,211
1738941186,216
1738941189,210
1738941193,214
1738941196,209
1738941199,207
1738941202,211
1738941202,None
1738941208,354
1738941211,350
1738941214,340
1738941217,318
1738941220,204
1738941223,202
1738941226,208
1738941230,204
1738941232,434
1738941235,458
1738941238,457
1738941242,544
1738941244,527
1738941248,352
1738941250,323
1738941253,208
1738941257,210
1738941260,213
1738941263,214
1738941266,212
1738941268,296
1738941272,370
1738941275,354
1738941278,360
1738941281,328
1738941284,219
1738941287,213
1738941290,211
1738941293,217
1738941296,215
1738941299,294
1738941302,361
1738941305,362
1738941308,285
1738941311,286
1738941311,None
1738941317,217
1738941320,221
1738941323,210
1738941326,215
1738941330,216
1738941332,221
1738941336,212
1738941339,214
1738941342,337
1738941345,357
1738941348,369
1738941351,354
1738941354,278
1738941357,202
1738941357,None
1738941363,214
1738941363,None
1738941369,213
1738941372,357
1738941375,353
1738941378,361
1738941378,None
1738941385,227
1738941387,212
1738941390,214
1738941393,208
1738941397,445
1738941400,455
1738941403,462
1738941406,461
1738941409,481
1738941412,371
1738941415,427
1738941418,502
1738941418,None
1738941424,383
1738941427,370
1738941430,359
1738941434,368
1738941437,371
1738941440,357
1738941443,368
1738941446,502
1738941449,514
1738941451,505
1738941455,503
1738941458,489
1738941461,370
1738941464,366
1738941467,361
1738941470,368
1738941473,310
1738941473,None
1738941480,227
1738941482,248
1738941485,349
1738941488,363
1738941492,360
1738941494,355
1738941498,334
1738941501,220
1738941504,220
1738941507,221
1738941510,211
1738941510,None
1738941516,218
1738941519,219
1738941522,241
1738941525,370
1738941528,366
1738941531,355
1738941534,351
1738941534,None
1738941534,None
1738941543,220
1738941546,212
1738941550,219
1738941552,218
1738941555,217
1738941558,215
1738941562,209
1738941564,346
1738941567,360
1738941571,358
1738941574,352
1738941577,321
1738941580,219
1738941583,213
1738941586,201
1738941589,206
1738941592,208
1738941595,217
1738941598,235
1738941598,None
1738941604,352
1738941608,356
1738941610,357
1738941613,283
1738941617,206
1738941619,209
1738941622,224
1738941626,209
1738941628,212
1738941631,213
1738941635,211
1738941638,291
1738941641,355
1738941644,355
1738941647,356
1738941650,345
1738941653,280
1738941656,220
1738941659,203
1738941662,212
1738941665,210
1738941668,207
1738941671,214
1738941674,211
1738941677,205
1738941680,293
1738941684,358
1738941686,355
1738941690,229
1738941692,287
1738941695,277
1738941700,192
1738941701,198
1738941705,199
1738941708,329
1738941711,349
1738941714,277
1738941717,205
1738941720,280
1738941723,387
1738941726,532
1738941729,452
1738941732,467
1738941735,404
1738941738,207
1738941741,208
1738941744,280
1738941748,355
1738941750,408
1738941750,None
1738941756,570
1738941759,475
1738941762,449
1738941765,282
1738941765,None
1738941772,198
1738941775,197
1738941777,212
1738941781,200
1738941784,274
1738941787,359
1738941790,356
1738941793,339
1738941796,315
1738941800,202
1738941802,198
1738941805,196
1738941808,196
1738941811,204
1738941815,358
1738941817,346
1738941822,229
1738941824,207
1738941827,199
1738941831,195
1738941833,208
1738941836,202
1738941839,190
1738941842,274
1738941845,347
1738941848,335
1738941851,333
1738941854,218
1738941858,317
1738941861,219
1738941863,193
1738941867,191
1738941870,200
1738941873,198
1738941876,190
1738941879,228
1738941882,343
1738941885,346
1738941888,339
1738941891,264
1738941894,194
1738941897,193
1738941901,190
1738941903,190
1738941906,190
1738941909,213
1738941912,352
1738941915,354
1738941918,354
1738941921,315
1738941925,191
1738941928,206
1738941930,206
1738941933,203
1738941936,209
1738941940,216
1738941943,275
1738941946,300
1738941948,337
1738941952,467
1738941955,442
1738941958,447
1738941961,436
1738941964,355
1738941967,297
1738941970,293
1738941973,287
1738941976,284
1738941979,287
1738941982,280
1738941985,414
1738941988,430
1738941992,418
1738941994,394
1738941997,278
1738941997,None
1738942003,311
1738942006,321
1738942010,300
1738942013,295
1738942016,379
1738942019,443
1738942022,420
1738942022,None
1738942028,411
1738942031,293
1738942034,272
1738942037,276
1738942040,280
1738942043,275
1738942046,273
1738942046,None
1738942053,275
1738942056,409
1738942059,418
1738942062,412
1738942065,393
1738942068,287
1738942071,418
1738942074,432
1738942077,436
1738942080,435
1738942083,462
1738942087,592
1738942089,582
1738942092,593
1738942095,474
1738942098,462
1738942102,599
1738942104,725
1738942107,733
1738942110,744
1738942113,737
1738942116,671
1738942120,624
1738942123,757
1738942126,766
1738942129,697
1738942132,570
1738942135,499
1738942138,317
1738942141,315
1738942144,317
1738942147,322
1738942150,388
1738942153,444
1738942156,440
1738942159,430
1738942162,413
1738942165,312
1738942168,288
1738942171,298
1738942174,290
1738942177,297
1738942180,298
1738942183,295
1738942186,290
1738942190,438
1738942192,449
1738942195,438
1738942199,365
1738942201,372
1738942205,421
1738942207,294
1738942211,283
1738942214,369
1738942217,430
