1738594803,242
1738594806,248
1738594809,252
1738594812,248
1738594815,252
1738594815,None
1738594821,247
1738594824,241
1738594824,None
1738594830,242
1738594833,243
1738594833,None
1738594840,240
1738594842,239
1738594845,239
1738594848,242
1738594852,232
1738594855,421
1738594858,495
1738594861,496
1738594864,491
1738594866,498
1738594870,322
1738594873,245
1738594876,247
1738594879,243
1738594882,249
1738594885,247
1738594888,244
1738594891,249
1738594894,240
1738594897,248
1738594900,244
1738594903,246
1738594906,249
1738594910,247
1738594913,253
1738594916,248
1738594916,None
1738594922,252
1738594925,246
1738594927,249
1738594931,238
1738594934,248
1738594937,239
1738594940,244
1738594943,241
1738594946,236
1738594949,244
1738594952,238
1738594955,243
1738594958,239
1738594962,237
1738594965,244
1738594968,236
1738594970,239
1738594974,236
1738594977,239
1738594980,243
1738594983,245
1738594986,233
1738594989,246
1738594992,233
1738594995,249
1738594998,237
1738595001,244
1738595001,None
1738595007,243
1738595010,244
1738595013,240
1738595016,241
1738595020,240
1738595022,240
1738595026,240
1738595029,241
1738595032,248
1738595035,239
1738595038,247
1738595041,236
1738595044,247
1738595047,248
1738595050,247
1738595053,249
1738595056,248
1738595059,250
1738595062,247
1738595065,245
1738595068,251
1738595071,242
1738595074,251
1738595077,246
1738595081,245
1738595084,244
1738595084,None
1738595089,248
1738595092,253
1738595095,238
1738595099,241
1738595101,242
1738595101,None
1738595107,241
1738595111,239
1738595113,226
1738595117,233
1738595117,None
1738595123,242
1738595126,235
1738595129,232
1738595132,237
1738595135,233
1738595138,498
1738595141,500
1738595144,503
1738595144,None
1738595144,None
1738595153,227
1738595156,237
1738595160,239
1738595162,235
1738595166,233
1738595169,236
1738595171,235
1738595175,239
1738595175,None
1738595181,244
1738595184,241
1738595187,253
1738595190,248
1738595193,240
1738595196,250
1738595199,244
1738595202,251
1738595205,246
1738595208,251
1738595211,244
1738595211,None
1738595217,246
1738595220,241
1738595223,243
1738595227,246
1738595229,242
1738595233,249
1738595236,241
1738595238,247
1738595242,241
1738595245,247
1738595248,242
1738595251,251
1738595254,240
1738595257,256
1738595260,250
1738595263,251
1738595266,247
1738595269,250
1738595272,253
1738595275,245
1738595278,245
1738595281,246
1738595284,249
1738595287,251
1738595290,250
1738595293,247
1738595296,247
1738595299,251
1738595303,251
1738595305,255
1738595309,252
1738595312,249
1738595315,252
1738595315,None
1738595321,244
1738595321,None
1738595327,241
1738595330,239
1738595333,239
1738595336,245
1738595339,242
1738595342,242
1738595342,None
1738595348,490
1738595351,507
1738595354,499
1738595357,446
1738595360,246
1738595364,241
1738595366,236
1738595370,242
1738595372,237
1738595376,246
1738595379,237
1738595382,248
1738595385,241
1738595388,233
1738595391,250
1738595394,246
1738595397,237
1738595400,253
1738595403,247
1738595406,247
1738595409,244
1738595412,246
1738595415,242
1738595418,240
1738595421,251
1738595425,237
1738595427,246
1738595430,238
1738595433,244
1738595436,237
1738595440,246
1738595443,239
1738595446,241
1738595449,239
1738595452,242
1738595455,241
1738595458,239
1738595461,240
1738595463,243
1738595467,240
1738595470,251
1738595473,238
1738595476,236
1738595479,239
1738595482,241
1738595485,236
1738595488,242
1738595491,240
1738595495,242
1738595497,239
1738595500,241
1738595503,237
1738595507,240
1738595509,239
1738595513,238
1738595515,242
1738595519,235
1738595522,240
1738595525,237
1738595528,240
1738595531,244
1738595534,241
1738595537,242
1738595540,240
1738595543,237
1738595546,242
1738595546,None
1738595552,242
1738595555,239
1738595558,243
1738595561,239
1738595564,240
1738595568,240
1738595571,243
1738595573,240
1738595577,243
1738595580,238
1738595583,246
1738595586,240
1738595589,245
1738595592,241
1738595595,243
1738595598,241
1738595601,241
1738595604,247
1738595607,240
1738595610,254
1738595613,307
1738595616,511
1738595619,500
1738595623,508
1738595625,392
1738595629,250
1738595631,243
1738595635,248
1738595638,245
1738595638,None
1738595644,249
1738595647,246
1738595650,249
1738595653,243
1738595656,253
1738595659,244
1738595662,248
1738595665,244
1738595668,249
1738595671,240
1738595674,241
1738595678,239
1738595680,245
1738595683,237
1738595687,243
1738595689,233
1738595692,244
1738595695,240
1738595698,238
1738595701,245
1738595705,235
1738595707,239
1738595707,None
1738595714,241
1738595717,254
1738595720,498
1738595723,492
1738595726,488
1738595729,338
1738595732,239
1738595735,232
1738595735,None
1738595742,235
1738595744,234
1738595744,None
1738595750,244
1738595753,247
1738595756,245
1738595760,250
1738595760,None
1738595765,249
1738595768,252
1738595768,None
1738595775,257
1738595777,254
1738595780,239
1738595783,260
1738595787,245
1738595789,246
1738595792,254
1738595792,None
1738595792,None
1738595802,246
1738595805,250
1738595808,253
1738595811,246
1738595814,240
1738595817,255
1738595820,246
1738595823,243
1738595826,252
1738595829,251
1738595833,242
1738595835,251
1738595838,249
1738595841,247
1738595844,251
1738595847,251
1738595850,240
1738595850,None
1738595856,245
1738595859,236
1738595863,243
1738595866,232
1738595869,245
1738595872,240
1738595875,246
1738595878,241
1738595881,238
1738595884,244
1738595887,238
1738595890,243
1738595893,237
1738595896,245
1738595899,237
1738595902,247
1738595905,237
1738595908,245
1738595911,241
1738595914,245
1738595918,238
1738595920,241
1738595923,241
1738595927,241
1738595927,None
1738595933,252
1738595936,257
1738595938,246
1738595942,256
1738595945,248
1738595948,233
1738595952,188
1738595954,191
1738595957,193
1738595960,193
1738595960,None
1738595966,189
1738595969,190
1738595972,187
1738595975,199
1738595978,189
1738595981,197
1738595981,None
1738595987,193
1738595991,190
1738595993,191
1738595996,195
1738596000,198
1738596003,193
1738596006,198
1738596009,193
1738596012,191
1738596015,197
1738596018,188
1738596022,183
1738596024,196
1738596027,443
1738596030,439
1738596033,451
1738596036,445
1738596039,196
1738596042,197
1738596046,194
1738596046,None
1738596046,None
1738596054,186
1738596058,194
1738596058,None
1738596064,190
1738596067,191
1738596069,193
1738596073,192
1738596076,197
1738596079,196
1738596082,195
1738596085,202
1738596088,192
1738596091,201
1738596094,198
1738596097,220
1738596100,242
1738596103,393
1738596107,498
1738596109,498
1738596112,499
1738596116,276
1738596118,243
1738596118,None
1738596125,238
1738596127,239
1738596131,237
1738596134,234
1738596134,None
1738596140,225
1738596143,221
1738596146,215
1738596149,219
1738596152,203
1738596155,206
1738596159,194
1738596161,202
1738596164,192
1738596167,193
1738596170,192
1738596173,186
1738596176,190
1738596180,187
1738596182,186
1738596185,181
1738596188,184
1738596192,179
1738596195,181
1738596198,182
1738596201,179
1738596201,None
1738596207,181
1738596210,186
1738596213,183
1738596216,186
1738596219,183
1738596219,None
1738596225,183
1738596228,179
1738596231,184
1738596235,180
1738596237,186
1738596240,182
1738596244,184
1738596246,182
1738596249,185
1738596253,190
1738596256,180
1738596259,186
1738596262,186
1738596265,193
1738596268,182
1738596271,188
1738596274,191
1738596277,190
